,index,Product_SKU,Product_Style_ID,Product_Catalog,Product_Category,Product_Weight,Transfer_Price,Old_MRP,Final_Old_MRP,Ajio_MRP,Amazon_MRP,Amazon_FBA_MRP,Flipkart_MRP,Limeroad_MRP,Myntra_MRP,Paytm_MRP,Snapdeal_MRP,Transfer_Price_Level_1,Transfer_Price_Level_2
563,563,Os167_XL,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
564,564,Os167_2XL,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
565,565,Os167_3XL,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
566,566,Os161_S,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
567,567,Os161_M,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
568,568,Os161_L,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
569,569,Os161_XL,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
570,570,Os161_2XL,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
571,571,Os161_3XL,Os161,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
572,572,Os135_14274_S,Os135_14274,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
573,573,Os135_14274_M,Os135_14274,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
574,574,Os135_14274_L,Os135_14274,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
575,575,Os135_14274_XL,Os135_14274,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
576,576,Os135_14274_2XL,Os135_14274,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
577,577,Os137_14380_S,Os137_14380,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
578,578,Os137_14380_M,Os137_14380,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
579,579,Os137_14380_L,Os137_14380,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
580,580,Os137_14380_XL,Os137_14380,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
581,581,Os137_14380_2XL,Os137_14380,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
582,582,Os138_14206_S,Os138_14206,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
583,583,Os138_14206_M,Os138_14206,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
584,584,Os138_14206_L,Os138_14206,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
585,585,Os138_14206_XL,Os138_14206,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
586,586,Os138_14206_2XL,Os138_14206,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
587,587,Os139_14275_S,Os139_14275,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
588,588,Os139_14275_M,Os139_14275,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
589,589,Os139_14275_L,Os139_14275,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
590,590,Os139_14275_XL,Os139_14275,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
591,591,Os139_14275_2XL,Os139_14275,Mix,Gown,0.4,695.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,695.0,562.95
592,592,Os254_15374_S,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
593,593,Os254_15374_M,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
594,594,Os254_15374_L,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
595,595,Os254_15374_XL,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
596,596,Os254_15374_2XL,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
597,597,Os254_15374_3XL,Os254_15374,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
598,598,Os255_15375_S,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
599,599,Os255_15375_M,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
600,600,Os255_15375_L,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
601,601,Os255_15375_XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
602,602,Os255_15375_2XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
603,603,Os255_15375_3XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
604,604,Os256_15376_S,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
605,605,Os256_15376_M,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
606,606,Os256_15376_L,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
607,607,Os256_15376_XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
608,608,Os256_15376_2XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
609,609,Os256_15376_3XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
610,610,Os257_15377_S,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
611,611,Os257_15377_M,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
612,612,Os257_15377_L,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
613,613,Os257_15377_XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
614,614,Os257_15377_2XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
615,615,Os257_15377_3XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
616,616,Os258_15378_S,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
617,617,Os258_15378_M,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
618,618,Os258_15378_L,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
619,619,Os258_15378_XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
620,620,Os258_15378_2XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
621,621,Os258_15378_3XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
622,622,Os259_15379_S,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
623,623,Os259_15379_M,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
624,624,Os259_15379_L,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
625,625,Os259_15379_XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
626,626,Os259_15379_2XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
627,627,Os259_15379_3XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
628,628,Os260_15380_S,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
629,629,Os260_15380_M,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
630,630,Os260_15380_L,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
631,631,Os260_15380_XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
632,632,Os260_15380_2XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
633,633,Os260_15380_3XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
634,634,Os261_15381_S,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
635,635,Os261_15381_M,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
636,636,Os261_15381_L,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
637,637,Os261_15381_XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
638,638,Os261_15381_2XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
639,639,Os261_15381_3XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
640,640,Os263_15383_S,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
641,641,Os263_15383_M,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
642,642,Os263_15383_L,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
643,643,Os263_15383_XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
644,644,Os263_15383_2XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
645,645,Os263_15383_3XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,425.0,344.25
646,646,Os1076_S,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
647,647,Os1076_M,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
648,648,Os1076_L,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
649,649,Os1076_XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
650,650,Os1076_2XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
651,651,Os1076_3XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
652,652,Os1074_S,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
653,653,Os1074_M,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
654,654,Os1074_L,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
655,655,Os1074_XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
656,656,Os1074_2XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
657,657,Os1074_3XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1040.0,842.4
658,658,Os1060_S,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
659,659,Os1060_M,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
660,660,Os1060_L,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
661,661,Os1060_XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
662,662,Os1060_2XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
663,663,Os1060_3XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
664,664,Os1086_S,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
665,665,Os1086_M,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
666,666,Os1086_L,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
667,667,Os1086_XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
668,668,Os1086_2XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
669,669,Os1086_3XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,940.0,761.4
670,670,Os1087_S,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
671,671,Os1087_M,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
672,672,Os1087_L,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
673,673,Os1087_XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
674,674,Os1087_2XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
675,675,Os1087_3XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,925.0,749.25
676,676,Os1051_S,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
677,677,Os1051_M,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
678,678,Os1051_L,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
679,679,Os1051_XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
680,680,Os1051_2XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
681,681,Os1051_3XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,900.0,729.0
682,682,Os1137_S,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
683,683,Os1137_M,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
684,684,Os1137_L,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
685,685,Os1137_XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
686,686,Os1137_2XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
687,687,Os1137_3XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
688,688,Os1144_S,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
689,689,Os1144_M,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
690,690,Os1144_L,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
691,691,Os1144_XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
692,692,Os1144_2XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
693,693,Os1144_3XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
694,694,Os1106_S,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
695,695,Os1106_M,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
696,696,Os1106_L,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
697,697,Os1106_XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
698,698,Os1106_2XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
699,699,Os1106_3XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,910.0,737.1
700,700,Os147_15288_XS,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,361.0,292.41
701,701,Os147_15288_S,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,361.0,292.41
702,702,Os147_15288_M,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,361.0,292.41
703,703,Os147_15288_L,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,361.0,292.41
704,704,Os147_15288_XL,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,361.0,292.41
705,705,Os213_15284_XS,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,375.0,303.75
706,706,Os213_15284_S,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,375.0,303.75
